dates,shore,Hs,Tp,Dir,Eng
6/10/2003,333.4158583,2.027087927,14.62197399,160.7543182,29.44064098
7/10/2003,333.4611122,1.201704144,13.05998707,162.794342,9.241318633
8/10/2003,333.5063439,0.513502181,11.87069416,163.1909485,1.533757788
9/10/2003,333.5515534,0.47187978,10.79509926,124.8186798,1.177837715
10/10/2003,333.5967407,0.375747323,7.378146172,110.6649094,0.510428747
11/10/2003,333.6419059,0.531258583,13.60843086,111.3721848,1.881984535
12/10/2003,333.6870489,1.051347852,12.58276176,102.4972229,6.814985205
13/10/2003,333.7321697,1.695827127,9.155212402,129.4609833,12.9011273
14/10/2003,333.7772683,1.449147344,7.713034153,139.0610962,7.936818059
15/10/2003,333.8223448,1.050584197,11.48692703,152.3577271,6.212432312
16/10/2003,333.8673991,0.717604816,13.52642632,158.7301025,3.413106506
17/10/2003,333.9124312,0.459564954,14.32889843,159.1143188,1.482868668
18/10/2003,333.9574411,0.637223899,16.52047157,159.1995544,3.287022154
19/10/2003,334.0024288,0.66872716,14.75314236,161.3928528,3.232797768
20/10/2003,334.0473944,0.558752239,10.83738899,163.5531769,1.657903677
21/10/2003,334.0923378,0.389589608,9.108436584,153.9468842,0.677414747
22/10/2003,334.137259,0.354458779,11.93026352,140.3045197,0.734475969
23/10/2003,334.182158,0.440281153,14.68068504,148.9794617,1.39444886
24/10/2003,334.2270349,1.004761338,5.835443497,157.4763947,2.886660965
25/10/2003,334.2718896,1.407238722,6.897674561,145.9798889,6.693208188
26/10/2003,334.3167221,1.51139009,9.012684822,133.7933197,10.08796123
27/10/2003,334.3615324,1.537165523,10.85514545,122.9030533,12.56819752
28/10/2003,334.4063205,1.352537513,10.01296043,125.1169815,8.975470387
29/10/2003,334.4510865,1.111681223,9.296595573,140.379425,5.629639158
30/10/2003,334.4945987,0.995023847,8.75369072,140.5347595,4.246726155
31/10/2003,334.5365486,0.995596766,9.125810623,129.0843201,4.432354486
1/11/2003,334.5769362,0.814310133,9.257837296,119.3989716,3.00805174
2/11/2003,334.6157616,0.508729041,8.886195183,111.5715179,1.126898987
3/11/2003,334.6530247,0.530017555,9.217073441,158.9177399,1.268731249
4/11/2003,334.6887256,1.007625222,8.185583115,165.6770782,4.072337489
5/11/2003,334.7228642,0.675696075,9.453920364,162.6885071,2.115002145
6/11/2003,334.7554406,0.439708382,12.92471409,153.1853027,1.224465389
7/11/2003,334.7864547,0.325819492,11.56816769,152.7344055,0.601748172
8/11/2003,334.8159065,0.667390585,11.43690491,166.0530396,2.496115871
9/11/2003,334.8437961,0.808677673,9.20943737,167.4394226,2.951073894
10/11/2003,334.8701235,0.716650128,9.080273628,164.3910522,2.285121947
11/11/2003,334.8948885,0.45851481,11.59069729,160.5220032,1.194022139
12/11/2003,334.9180914,0.42815721,15.2225399,161.4595337,1.367381578
13/11/2003,334.939732,0.598751843,8.750825882,160.2532654,1.537229992
14/11/2003,334.9598103,0.5649575,7.534420967,145.333786,1.178358716
15/11/2003,334.9783263,0.35235858,14.37682152,162.6472626,0.874638647
16/11/2003,334.9952802,0.538132012,15.43466091,160.5336761,2.190134711
17/11/2003,335.0106717,1.274638653,12.1073494,164.4501648,9.638719105
18/11/2003,335.024501,1.407715917,10.20646477,163.4060822,9.910634578
19/11/2003,335.0367681,1.08886528,10.1318121,155.2603912,5.886152461
20/11/2003,335.0474728,0.843522191,11.1317997,113.6156769,3.881096917
21/11/2003,335.0566154,0.592928469,10.09782791,103.8622742,1.739516896
22/11/2003,335.0641957,0.687247157,11.35385132,122.9236755,2.627635899
23/11/2003,335.0702137,0.724096417,11.06115723,135.0827637,2.841773386
24/11/2003,335.0746695,1.471295238,14.19381618,158.6455536,15.05549071
25/11/2003,335.077563,1.568382263,13.10667038,162.3310852,15.79764324
26/11/2003,335.0788942,1.367048144,11.52902699,163.1586456,10.5573849
27/11/2003,335.0786632,1.166286826,9.704991341,162.0657654,6.468476017
28/11/2003,335.07687,1.05316174,9.390054703,157.7994385,5.103338188
29/11/2003,335.0735145,1.276738882,12.40863419,163.9690247,9.911154153
30/11/2003,335.0685967,1.141370654,12.8161726,164.4529114,8.181027111
1/12/2003,335.0621167,0.926003277,13.10838795,163.3222351,5.507701734
2/12/2003,335.0540744,0.703285217,9.944129944,162.1908722,2.410048865
3/12/2003,335.0444699,0.919225335,13.80078983,163.6109161,5.714049434
4/12/2003,335.0333031,0.802854419,11.25685883,165.6420288,3.555387195
5/12/2003,335.0205741,0.497464299,9.518168449,165.366394,1.154179361
6/12/2003,335.0062828,0.403527409,8.472547531,162.6087799,0.67601475
7/12/2003,334.9904292,0.572021842,12.67364407,165.2880249,2.031995821
8/12/2003,334.9730134,0.750253558,11.51165295,164.0838165,3.175045078
9/12/2003,334.9540354,1.074163795,12.35154819,163.3442383,6.983264595
10/12/2003,334.933495,1.184997797,13.74102974,162.6348877,9.454758614
11/12/2003,334.9113925,1.005525112,12.53207016,164.054245,6.208758105
12/12/2003,334.8877276,0.593596697,9.827281952,166.8964233,1.696728864
13/12/2003,334.8625006,0.427679837,8.381188393,165.5698547,0.751171729
14/12/2003,334.8357112,0.399899751,8.006778717,160.2724915,0.627416844
15/12/2003,334.8073596,0.540423155,12.60767746,159.3679504,1.804259775
16/12/2003,334.7774458,1.775826097,13.24222755,162.9985046,20.46246711
17/12/2003,334.7459697,1.279507399,10.71834469,164.2542725,8.59823682
18/12/2003,334.71836,1.031968594,10.41686821,156.815155,5.435834314
19/12/2003,334.6946167,0.733356357,7.344542027,140.6151886,1.935489957
20/12/2003,334.6747399,0.532308698,9.615447044,156.4068604,1.335035105
21/12/2003,334.6587295,0.649825156,10.01152706,155.7800293,2.071521499
22/12/2003,334.6465855,0.981945336,10.14660931,159.2696533,4.793929487
23/12/2003,334.6383079,0.839321792,10.88960838,163.5215759,3.758939537
24/12/2003,334.6338967,0.797890246,10.31787205,161.900116,3.218640932
25/12/2003,334.633352,0.680278301,9.390341759,161.1804657,2.129367962
26/12/2003,334.6366736,0.700421274,9.432918549,163.4555817,2.26757062
27/12/2003,334.6438617,0.657557786,9.183853149,155.6171265,1.945758157
28/12/2003,334.6549163,0.572881043,9.389577866,147.8831635,1.509979498
29/12/2003,334.6698372,0.6583215,8.049449921,154.3922729,1.709378985
30/12/2003,334.6886245,1.062803507,6.421880245,146.1881561,3.55438314
31/12/2003,334.7112783,1.017744541,7.692224026,128.0258179,3.904141658
1/01/2004,334.7377985,0.567248583,7.577475071,129.6513824,1.194723581
2/01/2004,334.7681851,0.417274266,10.47252369,106.3277817,0.893491932
3/01/2004,334.8024382,0.400854379,9.946229935,100.3011551,0.783119142
4/01/2004,334.8405576,0.365055352,9.645040512,99.65918732,0.629821636
5/01/2004,334.8825435,0.424147666,10.21362495,100.0289764,0.900347472
6/01/2004,334.9283958,0.591496527,10.55366898,102.8656387,1.80927235
7/01/2004,334.9781145,0.703189731,9.292872429,106.7717972,2.251599249
8/01/2004,335.0316996,0.6482023,10.39424324,107.2165222,2.139981856
9/01/2004,335.0891512,0.476175696,9.555971146,110.2566299,1.061708661
10/01/2004,335.1478657,0.387966722,12.08443737,129.0107727,0.891274469
11/01/2004,335.2078433,0.6740731,13.79697227,110.1858368,3.071806563
12/01/2004,335.269084,1.114354253,13.25273037,101.9397888,8.063953079
13/01/2004,335.3315876,1.124473333,11.0114193,101.8724213,6.822408212
14/01/2004,335.3953543,1.341463566,11.82296181,102.3356934,10.42509762
15/01/2004,335.460384,0.986336708,10.53142643,107.3312988,5.020346247
16/01/2004,335.5266767,0.840276361,9.630911827,104.9310989,3.332021375
17/01/2004,335.5942324,1.083710194,8.746530533,106.1531906,5.033362554
18/01/2004,335.6630512,0.864619732,10.17238426,115.5594788,3.726225405
19/01/2004,335.7280349,0.963329792,7.3791008,140.3539886,3.355440221
20/01/2004,335.7891836,1.909857869,7.896421432,127.0126724,14.11329747
21/01/2004,335.8464973,1.615732431,8.238564491,120.8829575,10.5386871
22/01/2004,335.8999759,1.108053565,7.670171261,124.1766968,4.614478765
23/01/2004,335.9496195,0.93841362,8.259854317,121.9806366,3.56415902
24/01/2004,335.995428,0.847340703,8.388634682,115.031601,2.951233005
25/01/2004,336.0374015,0.652020812,8.047541618,116.9431,1.676417663
26/01/2004,336.07554,0.44572261,7.678954124,117.3156433,0.747528032
27/01/2004,336.1098434,0.387871265,7.543680668,122.742218,0.556102169
28/01/2004,336.1403118,0.536031783,4.85407114,138.8576355,0.6834131
29/01/2004,336.1669452,0.612498641,6.259973049,119.8814926,1.15074422
30/01/2004,336.1897435,0.569921672,11.98477364,164.9615479,1.907463602
31/01/2004,336.2087068,0.896313846,13.22704983,163.5792999,5.20690052
1/02/2004,336.2238351,0.916552246,9.572869301,149.7623291,3.940512064
2/02/2004,336.2351283,0.786339045,10.65438366,164.8873138,3.228078542
3/02/2004,336.2485054,0.670540869,8.58185482,158.16716,1.890722312
4/02/2004,336.2639664,0.728392243,7.320103645,158.3211365,1.90302255
5/02/2004,336.2815112,1.528573513,8.921325684,162.6101532,10.21405363
6/02/2004,336.3011399,0.924189389,8.462142944,159.6415253,3.5415909
7/02/2004,336.3228525,0.669872701,7.068078518,157.2935486,1.554110893
8/02/2004,336.346649,0.765527904,8.067779541,158.4173584,2.316712562
9/02/2004,336.3725294,0.942327678,13.89005089,161.3145142,6.043712708
10/02/2004,336.4004936,1.202085853,14.21520042,160.4237213,10.06514508
11/02/2004,336.4258241,0.846958816,12.87717342,162.2953491,4.526277854
12/02/2004,336.4485208,0.880753219,11.66811848,163.3497314,4.43512014
13/02/2004,336.4685838,0.92027539,10.43328857,165.4083099,4.329651254
14/02/2004,336.4860131,0.828438759,8.657749176,156.5079346,2.911534218
15/02/2004,336.5008086,2.809513092,9.155881882,157.2777405,35.4126463
16/02/2004,336.5129704,2.314435244,9.758642197,132.7581635,25.61389017
17/02/2004,336.5224985,1.465471745,9.277884483,143.0188293,9.763374313
18/02/2004,336.5293928,0.79598093,9.366379738,146.7132874,2.907857818
19/02/2004,336.5336534,0.513024926,13.68203259,155.0851135,1.764508007
20/02/2004,336.5352802,0.899559677,11.00664711,164.6756287,4.364264688
21/02/2004,336.5342733,0.589778185,9.912435532,165.8544006,1.689483151
22/02/2004,336.5306326,0.667963386,10.74736595,155.8494415,2.349651389
23/02/2004,336.5243583,0.740325272,13.22027206,139.195816,3.550435459
24/02/2004,336.5154501,1.362370372,12.22181225,147.7442932,11.11532252
25/02/2004,336.5039083,2.417823076,11.38840866,158.8503723,32.62181792
26/02/2004,336.4897326,1.944893241,10.65027905,140.3443604,19.74006603
27/02/2004,336.4729233,1.404088378,10.17572689,133.5396729,9.82992969
28/02/2004,336.4547118,1.475877404,10.34889889,123.3360748,11.04563763
29/02/2004,336.4350983,1.144807339,11.66372681,126.7253571,7.490283037
1/03/2004,336.4140826,1.008675337,11.2478857,116.8461838,5.607506409
2/03/2004,336.3916649,1.313779116,8.947769165,139.0989075,7.56755454
3/03/2004,336.367845,1.727712035,8.55837059,154.2259521,12.51785409
4/03/2004,336.3426231,1.145093679,8.185869217,149.7197266,5.259481314
5/03/2004,336.3159991,0.77812916,7.783200741,149.6310425,2.309179498
6/03/2004,336.2857563,0.756936014,11.94085979,115.003418,3.352355111
7/03/2004,336.2518949,0.957601964,10.59166431,119.9653473,4.759160421
8/03/2004,336.2144148,0.883521676,9.623273849,127.7281952,3.680894264
9/03/2004,336.1733161,0.615362644,9.503466606,139.1298218,1.763357585
10/03/2004,336.1285986,0.412882924,9.275878906,136.1928253,0.774827442
11/03/2004,336.0802625,1.25955534,10.76092148,160.5501862,8.365271666
12/03/2004,336.0283077,1.408670664,10.63586426,163.6397858,10.34160169
13/03/2004,335.9727342,1.024426937,9.529910088,158.9823608,4.900572994
14/03/2004,335.913542,0.670636415,10.19739628,152.0656281,2.247292694
15/03/2004,335.8507312,0.503573954,15.62654305,160.5776825,1.941715115
16/03/2004,335.7843017,0.439135551,14.98406887,159.9899902,1.415868878
17/03/2004,335.7142534,0.556174755,14.41281128,159.930191,2.184576836
18/03/2004,335.6405866,0.613071442,10.77801037,115.0226669,1.984983266
19/03/2004,335.563301,0.611448586,14.389328,153.4073334,2.636067231
20/03/2004,335.4823967,0.855932474,13.55592346,161.3399353,4.866359573
21/03/2004,335.3978738,0.79092139,11.65275002,153.1901245,3.571833053
22/03/2004,335.3160089,0.791971505,11.81026459,135.2099304,3.629734167
23/03/2004,335.236802,0.831302702,15.73747444,159.9954834,5.329046404
24/03/2004,335.160253,1.125905514,10.75299835,151.1871948,6.679278485
25/03/2004,335.0863621,1.077027678,12.97111034,159.005722,7.372706783
26/03/2004,335.0151292,0.989391565,13.35430241,162.8452148,6.405509707
27/03/2004,334.9465543,0.87387979,12.37865925,163.2521362,4.632048302
28/03/2004,334.8806374,2.169329643,11.76549244,163.8707428,27.13046833
29/03/2004,334.8173785,2.026133299,9.719406128,161.2815094,19.55112885
30/03/2004,334.7567775,2.399016857,10.68073177,153.9331207,30.12060479
31/03/2004,334.6988346,2.19854188,12.75469208,140.1113586,30.20894401
1/04/2004,334.6435497,1.631770611,12.1687336,134.7576447,15.87667949
2/04/2004,334.5909228,1.048006535,11.61895466,133.9397125,6.253038729
3/04/2004,334.5409539,0.667390585,12.46457672,143.169342,2.720406266
4/04/2004,334.493643,0.841040134,16.54271317,159.6614532,5.733717097
5/04/2004,334.4489901,0.869011104,15.37337208,161.0505676,5.688737184
6/04/2004,334.4069952,1.088769794,12.49436283,163.0108643,7.257421062
7/04/2004,334.3676583,1.253541112,11.10058403,159.5006104,8.547105658
8/04/2004,334.3309794,1.253159404,9.793964386,156.9313202,7.536457172
9/04/2004,334.2969585,1.224519968,8.90137291,158.388504,6.54010647
10/04/2004,334.2655956,0.806672931,10.77228165,129.1214447,3.434778594
11/04/2004,334.2368907,1.379935861,13.62036228,160.323349,12.70874136
12/04/2004,334.2108438,2.311094284,13.68680573,161.9131775,35.82065392
13/04/2004,334.1874549,1.528860092,11.06688499,160.8732452,12.6752626
14/04/2004,334.166724,0.947673619,11.77828407,161.6891174,5.183172785
15/04/2004,334.1486511,0.704717159,14.05138397,160.4319611,3.419360369
16/04/2004,334.1332362,0.457178354,13.41005611,160.6216736,1.373403009
17/04/2004,334.1204793,0.610684872,10.34508038,163.1125946,1.890445985
18/04/2004,334.1103804,0.951110363,12.51736927,160.3453369,5.548440992
19/04/2004,334.1029395,1.377549291,14.2708559,159.7831116,13.26967835
20/04/2004,334.0981566,1.116168022,11.52520943,158.9218597,7.035647264
21/04/2004,334.0960317,1.170773625,13.19764709,145.2781067,8.86417765
22/04/2004,334.0965649,1.255832195,13.1338768,136.5928497,10.14967751
23/04/2004,334.0968743,0.833402932,11.62115002,137.8094635,3.955079665
24/04/2004,334.09696,0.621949613,10.1414547,139.1085358,1.922236143
25/04/2004,334.0968221,0.427775353,8.995119095,138.4995422,0.806555978
26/04/2004,334.0964605,0.441235811,15.06741047,152.8271942,1.43739525
27/04/2004,334.0958752,0.626436472,10.05429554,109.4971161,1.933311334
28/04/2004,334.0950663,0.794167101,8.37488842,149.9431152,2.588206323
29/04/2004,334.0940336,0.695934474,10.71166229,150.3273315,2.54208257
30/04/2004,334.0927773,0.66605413,11.91632557,135.1226196,2.590344291
1/05/2004,334.0912973,0.601615727,10.86879635,102.5150909,1.927595452
2/05/2004,334.0895936,0.601997614,9.773726463,106.6425781,1.735584649
3/05/2004,334.0876663,0.54681927,12.05713558,127.7556839,1.766557777
4/05/2004,334.0855152,0.504146755,11.18793392,144.9983673,1.393349047
5/05/2004,334.0831405,0.362668693,16.00200462,159.2545471,1.03131327
6/05/2004,334.0805421,0.585195899,16.28123665,113.0891724,2.732033478
7/05/2004,334.07772,0.917793334,14.09357929,105.302948,5.817108728
8/05/2004,334.0746742,0.92562139,12.70151997,104.946228,5.332348675
9/05/2004,334.0701673,0.817460418,11.79699516,106.6659622,3.862788655
10/05/2004,334.0668025,0.808104932,12.10219479,128.1612244,3.872538406
11/05/2004,334.0645798,0.978508651,13.2472887,160.9591522,6.21516153
12/05/2004,334.0634994,0.982900023,12.88423729,158.2544556,6.099208574
13/05/2004,334.0635611,1.64876318,8.756840706,148.5127563,11.66433785
14/05/2004,334.064765,1.546139121,12.2419548,159.8339539,14.33982957
15/05/2004,334.067111,1.528573751,13.21597672,162.9799347,15.13101773
16/05/2004,334.0705992,1.094402194,10.76531315,163.6122894,6.31795688
17/05/2004,334.0752297,0.975358367,12.36939907,161.9736633,5.765979699
18/05/2004,334.0810022,1.002565622,10.59252262,140.4543457,5.21700313
19/05/2004,334.087917,1.079128027,8.820515633,119.0607986,5.033105088
20/05/2004,334.0959739,1.059939504,9.35425663,109.6895752,5.149529112
21/05/2004,334.105173,1.031968713,10.95624256,100.9761353,5.717297349
22/05/2004,334.1155143,1.09659791,10.41448212,100.6187134,6.136610889
23/05/2004,334.1269977,1.235211968,10.32999611,106.1449509,7.72287881
24/05/2004,334.1396234,1.128005624,10.1436491,113.5558853,6.324305303
25/05/2004,334.1533912,1.227097511,9.856589317,126.5267181,7.27245248
26/05/2004,334.1683011,1.121514082,9.985942841,137.1626587,6.154526103
27/05/2004,334.1843533,0.784143329,10.14670563,146.910553,3.057116896
28/05/2004,334.2015476,0.939463735,8.494887352,107.4089737,3.673785068
29/05/2004,334.2198841,0.92504859,10.79500294,101.383049,4.52634795
30/05/2004,334.2393628,0.534981668,10.51233292,114.4233093,1.474256283
31/05/2004,334.2599836,1.507189631,10.37457752,162.2224884,11.54788088
1/06/2004,334.2817466,0.947864652,11.90725613,156.5539703,5.242041214
2/06/2004,334.3055782,0.653930068,15.98730278,159.8222961,3.34991582
3/06/2004,334.3255594,0.585577726,12.60395527,159.0180817,2.117737032
4/06/2004,334.3416902,0.45641464,13.63430023,147.935379,1.391707815
5/06/2004,334.3539707,0.458419323,15.97699356,160.2388153,1.645193447
6/06/2004,334.3624008,1.857352495,9.521699905,164.957428,16.09530596
7/06/2004,334.3669805,2.53686738,11.52425289,163.7071533,36.34162882
8/06/2004,334.3677099,1.74747324,10.40569878,158.0406952,15.5699923
9/06/2004,334.3645889,1.12246871,8.985095978,148.5189209,5.547116506
10/06/2004,334.3576175,0.81173259,8.692211151,143.6147461,2.806417714
11/06/2004,334.3515134,1.036932707,10.88598061,122.7456512,5.735414143
12/06/2004,334.3462765,0.903091908,10.66211605,122.5380707,4.260920066
13/06/2004,334.3419069,0.675218701,10.935812,128.9681549,2.443070726
14/06/2004,334.3384045,0.554170012,14.82512188,160.442276,2.230901494
15/06/2004,334.3357694,0.427202553,10.04322147,161.8362122,0.898125027
16/06/2004,334.3340015,0.29823035,10.92827034,159.296463,0.476267763
17/06/2004,334.3331009,0.954260647,13.42236996,162.4541168,5.989068958
18/06/2004,334.3330675,1.452106714,13.39163017,155.6521912,13.83651104
19/06/2004,334.3339014,0.736315787,12.25789738,148.4460602,3.25641904
20/06/2004,334.3356025,0.346630722,10.92588425,137.2870789,0.643260344
21/06/2004,334.3381709,0.275987178,13.17654991,136.9111023,0.491785368
22/06/2004,334.3416065,1.97763741,9.92818737,161.0326996,19.0265209
23/06/2004,334.3459094,1.947184324,10.81218529,156.514801,20.0873982
24/06/2004,334.3510795,1.699454665,11.53160477,134.4449005,16.31943041
25/06/2004,334.3571169,1.321511745,11.78678131,135.8608398,10.08633435
26/06/2004,334.3640216,1.03416431,11.48740578,147.5924072,6.020008908
27/06/2004,334.3717934,0.917125165,10.64302349,156.8639679,4.386501893
28/06/2004,334.3804326,0.646102071,10.27386284,153.0430145,2.101513139
29/06/2004,334.3899389,0.416319579,14.83342743,158.1822815,1.259770002
30/06/2004,334.4003126,0.87092042,11.8413868,153.670578,4.401042823
1/07/2004,334.4115534,1.447524667,9.560555458,112.3014832,9.815923192
2/07/2004,334.4236616,1.451247573,9.012590408,131.3443146,9.300980358
3/07/2004,334.4366369,1.546139121,8.900514603,146.993042,10.42577469
4/07/2004,334.4504796,1.313779116,9.676638603,140.7327118,8.183994137
5/07/2004,334.467406,0.812878132,10.0213604,141.1760559,3.244693223
6/07/2004,334.4874163,0.572499156,9.495829582,131.1600952,1.525031076
7/07/2004,334.5105104,0.680278301,8.240188599,133.6503296,1.868557508
8/07/2004,334.5366884,0.906433105,9.273779869,159.567276,3.733570703
9/07/2004,334.5659502,0.70528996,8.875693321,161.7667694,2.163384785
10/07/2004,334.5982958,1.29850471,15.66348934,156.2481079,12.94111374
11/07/2004,334.6337252,1.794537187,15.26148987,158.884079,24.08229863
12/07/2004,334.6722385,1.484087229,12.00004768,160.2367554,12.95083909
13/07/2004,334.7138356,1.339840889,9.746423721,151.0023041,8.573296091
14/07/2004,334.7585165,1.102803111,9.055739403,133.1073303,5.396546972
15/07/2004,334.8062813,0.837794304,9.510721207,106.5704117,3.271028574
16/07/2004,334.8571298,0.753403902,10.4246006,103.234726,2.899420699
17/07/2004,334.9110623,0.968198419,6.271715641,141.2159271,2.880787192
18/07/2004,334.9680785,1.612582207,7.468454838,155.6686859,9.516353501
19/07/2004,335.0281786,1.593489289,8.124581337,142.6717224,10.1087014
20/07/2004,335.0913625,1.313015342,9.290677071,133.0901489,7.848434647
21/07/2004,335.1513536,0.956742823,10.49438572,116.9046097,4.706992743
22/07/2004,335.2081518,1.368766546,8.174127579,142.2641144,7.504059276
23/07/2004,335.2617571,1.155690193,7.228266716,148.8983459,4.73056599
24/07/2004,335.3121696,0.975931108,13.84078884,157.1567688,6.459445612
25/07/2004,335.3593893,0.801326931,12.64471817,139.4872589,3.978549004
26/07/2004,335.4034161,0.906242132,10.53123474,111.4093018,4.238028485
27/07/2004,335.44425,1.005811453,10.40627098,111.8938904,5.158511035
28/07/2004,335.4830618,1.104807854,9.801887512,107.2185822,5.862452003
29/07/2004,335.5198514,1.256977916,9.882746696,113.5001984,7.651190925
30/07/2004,335.5546188,1.251822829,9.878641129,148.2659912,7.585409363
31/07/2004,335.5873641,1.184997916,9.639694214,146.0479431,6.632763478
1/08/2004,335.6180871,0.826720417,10.63385868,114.1380615,3.561264996
2/08/2004,335.646788,1.074450254,9.37898159,147.881073,5.305476426
3/08/2004,335.6734667,1.81973958,11.78496742,131.5470734,19.12242423
4/08/2004,335.6981232,2.09505868,12.29111862,122.0596848,26.43503399
5/08/2004,335.7207576,1.92054987,10.55872917,118.8298492,19.08353861
6/08/2004,335.7413697,1.877781868,9.675779343,115.1532593,16.71753796
7/08/2004,335.7599597,1.485901237,10.17228889,117.146553,11.00511675
8/08/2004,335.7765275,1.266142368,10.75872517,112.6293411,8.45127
9/08/2004,335.7910731,1.426426888,11.78744888,112.5674744,11.75208532
10/08/2004,335.8035966,1.154449344,11.44883728,115.5732269,7.476653008
11/08/2004,335.8140978,0.833021045,11.13094139,114.8941345,3.784773748
12/08/2004,335.8225769,0.680564702,13.29053402,143.5996246,3.016319572
13/08/2004,335.8290338,0.697939157,11.63260651,154.4197845,2.77656757
14/08/2004,335.8334686,0.610971212,10.98879528,130.4493866,2.009961124
15/08/2004,335.8358811,1.129342198,16.40037727,110.881424,10.24946107
16/08/2004,335.8362715,1.879691243,14.09587002,133.8489838,24.40399924
17/08/2004,335.8346397,3.30735898,10.40445805,137.472641,55.76711978
18/08/2004,335.8309857,3.003878117,11.28683376,110.6539154,49.90370875
19/08/2004,335.8253095,2.061073303,11.50296593,106.2232971,23.94378418
20/08/2004,335.8176112,1.531819582,11.94448757,109.4916229,13.73342427
21/08/2004,335.8095339,1.104425907,11.57838249,112.5014954,6.920176055
22/08/2004,335.8039593,0.921516478,11.07098961,112.3557739,4.606687306
23/08/2004,335.8008875,1.699836612,10.10489082,142.7163849,14.30678543
24/08/2004,335.8003184,2.648846626,11.40902901,159.6263885,39.22458788
25/08/2004,335.8022521,2.38259697,10.85714912,154.1681976,30.20042489
26/08/2004,335.8066885,2.579826117,12.60051823,139.3738403,41.0927643
27/08/2004,335.8136276,2.295915365,11.8449192,140.1148071,30.59425848
28/08/2004,335.8230695,2.441975832,11.3186245,139.2563019,33.07291352
29/08/2004,335.8350141,2.07004714,11.41981602,134.8744965,23.9781492
30/08/2004,335.8494614,1.650290608,11.01256561,130.7525024,14.69621324
31/08/2004,335.8664115,1.305760026,11.06917667,126.6346283,9.247793796
1/09/2004,335.8858643,1.133351684,11.05056095,125.0200577,6.955202722
2/09/2004,335.9078198,1.003997564,10.69877434,134.0915985,5.284396857
3/09/2004,335.9322781,1.775348783,11.01227951,162.8912811,17.00750783
4/09/2004,335.9592391,1.248004198,10.14269543,159.7618103,7.74072354
5/09/2004,335.9887029,1.059462309,9.035692215,159.1541901,4.969681212
6/09/2004,336.0130743,1.178315282,8.929534912,160.1755829,6.07502319
7/09/2004,336.0335909,0.973735452,8.837412834,147.9587555,4.105851026
8/09/2004,336.0502527,0.923330247,15.4254961,158.9830322,6.443908212
9/09/2004,336.0630597,0.624145269,11.00330639,135.697937,2.100345072
10/09/2004,336.072012,0.515602469,11.53790665,114.678299,1.502979571
11/09/2004,336.0771094,0.50338304,11.50859833,107.5402527,1.42894552
12/09/2004,336.078352,0.415269494,10.66698551,109.7940521,0.901359089
13/09/2004,336.0757398,0.6324507,13.1746397,143.2813873,2.582189924
14/09/2004,336.0692728,0.755695105,12.00310326,119.5096283,3.358789915
15/09/2004,336.0589511,0.822710931,12.78934669,105.2019119,4.24169049
16/09/2004,336.0447745,0.639992356,10.99757862,100.3437729,2.207205294
17/09/2004,336.0267431,0.524289668,14.2131958,136.8636627,1.914390002
18/09/2004,336.0048569,0.723332644,14.07630062,160.6800842,3.608782797
19/09/2004,335.9791159,1.755587578,11.57742786,163.5792847,17.48449777
20/09/2004,335.9495201,1.897829533,13.98016644,162.0341492,24.67304911
21/09/2004,335.9160696,1.886182785,13.66513538,161.366745,23.82196445
22/09/2004,335.8787642,2.079784155,12.20930576,163.0624237,25.87757526
23/09/2004,335.837604,1.344709516,9.585279465,159.8573456,8.492935308
24/09/2004,335.792589,1.05020225,8.956647873,156.7416229,4.840469292
25/09/2004,335.7437193,0.945477962,9.889619827,154.1338196,4.33190075
26/09/2004,335.6909947,0.595410526,8.981468201,158.8703003,1.560186202
27/09/2004,335.6344153,0.496796012,12.40004253,145.4760742,1.499600086
28/09/2004,335.5739811,1.388336658,7.39112854,131.7787018,6.980658899
29/09/2004,335.5096922,1.130869627,8.589014053,117.0585709,5.382257519
30/09/2004,335.4415484,0.62529093,8.899559975,131.2838287,1.705017624
1/10/2004,335.3686234,0.843904018,13.49587727,162.5283508,4.709592265
2/10/2004,335.2909173,1.498788953,12.42324066,163.6720886,13.67451542
3/10/2004,335.20843,1.468240261,11.3822031,162.8431549,12.02310579
4/10/2004,335.1211616,1.295258999,10.35577202,145.726944,8.513179638
5/10/2004,335.0291119,0.83464396,8.584814072,118.8862305,2.930417395
6/10/2004,334.9322811,0.517511725,11.28893471,138.5153503,1.481458291
7/10/2004,334.8306691,0.882853448,15.25662041,161.1694641,5.826820721
8/10/2004,334.7334238,1.188911915,13.66255665,163.0198059,9.462968941
9/10/2004,334.6405452,0.909296989,11.22898388,165.5815277,4.549336322
10/10/2004,334.5520332,0.883044422,7.709216118,150.5782166,2.945583944
11/10/2004,334.4678879,1.12838757,8.11016655,158.1403503,5.059905895
12/10/2004,334.3881092,0.636078298,11.06487942,158.0255737,2.193632755
13/10/2004,334.3126973,0.584909558,12.89321232,163.2493744,2.161397531
14/10/2004,334.241652,0.583000183,11.09686089,164.8687592,1.848134626
15/10/2004,334.1749733,0.44839561,7.79627943,165.6928864,0.768079512
16/10/2004,334.1126613,0.475793868,7.410030842,155.7202301,0.821965855
17/10/2004,334.054716,0.713977158,7.659479618,159.4607391,1.913215895
18/10/2004,334.0011374,1.245713115,6.650326729,130.6294708,5.056792535
