dates,shore,Hs,Tp,Dir,Eng,,real_dates
2000-09-02,353.9883066,1.5610316,7.1438766,269.99026,8.530086071,,2019-10-19
2000-09-03,353.7533172,1.346046,6.522977,264.56366,5.791108887,,2019-10-28
2000-09-04,353.5217693,1.5158769,8.923807,266.6477,10.04787258,,2019-11-13
2000-09-05,353.2939332,1.7693346,9.06519,271.30927,13.90570244,,2019-11-21
2000-09-06,353.0700886,1.8300498,9.374017,267.01132,15.38323353,,2019-12-22
2000-09-07,352.8505195,1.9044166,13.674586,265.25928,24.3015617,,2020-01-16
2000-09-08,352.6355081,1.8608848,9.12581,267.74817,15.48483134,,2020-01-23
2000-09-09,352.4253296,1.8636532,5.5811267,292.92072,9.498349822,,2020-02-09
2000-09-10,352.2202463,1.6883808,5.7793107,277.34,8.072590689,,2020-02-24
2000-09-11,352.0205039,1.4020836,12.113364,261.54077,11.66832902,,2020-03-04
2000-09-12,351.8263273,1.3785038,12.915169,262.91956,12.02574827,,2020-03-19
2000-09-13,351.6379191,1.9065167,18.30718,265.30807,32.60609273,,2020-03-27
2000-09-14,351.4554593,1.7744898,15.785873,262.34836,24.35632156,,2020-04-04
2000-09-15,351.2791059,1.6985954,11.069653,263.06253,15.64984262,,2020-04-20
2000-09-16,351.1089945,1.7231297,16.832067,260.84927,24.48891068,,2020-04-29
2000-09-17,350.9452411,1.7285712,16.118185,260.485,23.59862842,,2020-05-15
2000-09-18,350.7879504,1.7681891,15.322681,259.5997,23.47406259,,2020-06-23
2000-09-19,350.6372244,1.8795959,16.620804,263.16837,28.77246604,,2020-07-02
2000-09-20,350.4931731,1.8992614,13.046718,261.42392,23.06040016,,2020-07-17
2000-09-21,350.3559215,1.7794538,15.084211,260.71457,23.40410903,,2020-07-18
2000-09-22,350.2256146,1.714538,14.048425,261.4129,20.23568672,,2020-08-03
2000-09-23,350.1024162,1.8261358,13.683178,261.13797,22.35883638,,2020-09-11
2000-09-24,349.9865084,1.8762544,15.121347,259.26703,26.08374868,,2020-09-19
2000-09-25,349.8780899,1.6659467,14.549134,258.02087,19.78588265,,2020-10-14
2000-09-26,349.7773753,1.5011754,9.80437,255.98633,10.82626493,,2020-10-21
2000-09-27,349.6845927,1.4884788,9.640744,253.582,10.46627009,,2020-11-14
2000-09-28,349.5999822,1.4973569,10.297442,255.77533,11.31295582,,2020-12-09
2000-09-29,349.523794,1.7886183,8.5765085,304.0907,13.444416,,2020-12-16
2000-09-30,349.4562856,1.7852771,8.164199,308.5158,12.75031548,,2020-12-24
2000-10-01,349.3977197,1.7752532,8.336702,283.6065,12.87392474,,2021-02-02
2000-10-02,349.3483616,1.9194998,12.403289,264.28326,22.39283528,,2021-02-03
2000-10-03,349.3084766,1.8602165,10.826887,263.17868,18.35805508,,2021-02-10
2000-10-04,349.2783269,2.0348206,13.537595,266.01053,27.46564793,,2021-02-11
2000-10-05,349.2581695,1.9694277,11.970931,261.79303,22.75118865,,2021-02-18
2000-10-06,349.2482528,1.8617439,8.792258,260.18118,14.93263269,,2021-02-19
2000-10-07,349.2488144,1.8009334,13.949046,260.2623,22.16847873,,2021-03-23
2000-10-08,349.2600782,1.7013639,6.387418,260.66232,9.05974231,,2021-03-31
2000-10-09,349.2822524,1.8222216,8.900515,268.28976,14.48150162,,2021-04-07
2000-10-10,349.315527,1.7574015,13.6351595,260.6266,20.63470612,,2021-05-25
2000-10-11,349.3600723,2.008377,8.309973,273.0503,16.4242736,,2021-06-19
2000-10-12,349.416037,2.0066586,14.771376,263.1732,29.14499697,,2021-07-28
2000-10-13,349.4835471,1.6613644,12.421141,257.56104,16.79915248,,2021-08-06
2000-10-14,349.5627055,1.5082397,12.578562,257.84836,14.02063912,,2021-08-29
2000-10-15,349.6535913,1.8874238,9.977637,284.39832,17.41657017,,2021-08-30
2000-10-16,349.7562603,1.8713857,7.852412,286.71466,13.47490683,,2021-09-14
2000-10-17,349.8707458,1.825181,7.761435,259.30963,12.66922307,,2021-09-30
2000-10-18,349.9970577,1.6848487,12.390879,256.2606,17.23534616,,2021-11-01
2000-10-19,350.1351826,1.4913428,10.074057,253.094,10.97881451,,2021-11-02
2000-10-20,350.2850837,1.4479064,8.238375,256.91287,8.462888367,,2021-11-06
2000-10-21,350.4467005,1.5282872,14.351619,257.45105,16.42505861,,2021-11-18
2000-10-22,350.6199493,1.4787414,12.530638,256.18634,13.42621902,,2021-11-21
2000-10-23,350.8047235,1.5009845,5.346571,257.03384,5.902334704,,2022-01-05
2000-10-24,351.0008941,1.4973569,7.51676,257.28885,8.258048335,,2022-01-12
2000-10-25,351.2083105,1.4376917,11.151466,258.25937,11.29430667,,2022-01-28
2000-10-26,351.4268011,1.391487,10.025179,258.0614,9.511445468,,2022-01-29
2000-10-27,351.6561741,1.4789321,9.616591,258.87524,10.30655906,,2022-02-13
2000-10-28,351.8962186,1.5566401,6.7027364,273.17746,7.958379558,,2022-02-14
2000-10-29,352.1467054,1.7288578,7.166979,309.80115,10.49665104,,2022-03-01
2000-10-30,352.4073882,1.7940598,9.515209,296.97736,15.00680509,,2022-03-02
2000-10-31,352.6780043,1.8317682,11.49972,262.2226,18.90707629,,2022-03-09
2000-11-01,352.9582763,1.499839,8.727343,258.0642,9.619830268,,2022-03-25
2000-11-02,353.2479127,1.223088,6.813761,257.36996,4.994573248,,2022-03-26
2000-11-03,353.5466093,1.0171716,9.825754,255.6839,4.981388556,,2022-04-02
2000-11-04,353.8540504,0.8009451,11.157194,266.6044,3.507167938,,2022-04-03
2000-11-05,354.1699097,0.6692999,10.270713,256.23996,2.254437469,,2022-04-18
2000-11-06,354.4938517,1.0569803,6.447274,262.0171,3.529441546,,2022-04-26
2000-11-07,354.8255325,1.3091013,11.942864,258.88074,10.0288486,,2022-05-05
2000-11-08,355.1646015,1.3774538,10.641497,254.358,9.893566788,,2022-05-20
2000-11-09,355.5107018,1.0244269,10.07778,254.39236,5.182304186,,2022-05-28
2000-11-10,355.8634715,1.0757867,12.274794,259.5509,6.96085575,,2022-06-09
2000-11-11,356.2225437,1.2737795,11.302395,261.62183,8.985765308,,2022-06-26
2000-11-12,356.5875476,1.077696,8.146824,273.49365,4.636357926,,2022-07-13
2000-11-13,356.9581086,1.3378361,10.6138115,265.2943,9.308362156,,2022-07-31
2000-11-14,357.3338491,1.674252,7.7137027,260.6149,10.5949919,,2022-08-09
2000-11-15,357.7143889,1.798642,11.342776,260.77573,17.98062967,,2022-09-09
2000-11-16,358.0993457,1.6896218,9.30786,259.6148,13.02041813,,2022-09-10
2000-11-17,358.4883355,1.7589288,9.381559,255.76021,14.22222726,,2022-10-06
2000-11-18,358.8809733,1.9481392,10.543645,254.74292,19.60770776,,2022-10-20
2000-11-19,359.2768732,1.7830813,12.537321,255.11752,19.53183812,,2022-11-04
2000-11-20,359.675649,1.3843272,10.780206,250.2216,10.12279972,,2022-11-09
2000-11-21,360.0769146,1.4270952,11.875944,262.9017,11.85141243,,2022-11-13
2000-11-22,360.4802842,1.6846576,9.029964,261.47272,12.5575637,,2022-11-14
2000-11-23,360.8853731,1.691913,11.117863,257.15552,15.59457175,,2022-12-23
2000-11-24,361.2917976,1.5896708,11.644348,255.47015,14.41868487,,2023-01-08
2000-11-25,361.6991757,1.6793118,11.929595,256.98642,16.48482949,,2023-01-15
2000-11-26,362.1071274,1.5194092,9.9319105,255.55812,11.23513721,,2023-01-16
2000-11-27,362.5152748,1.2775028,8.729824,261.63354,6.981122993,,2023-01-23
2000-11-28,362.9232428,1.6277611,9.702891,263.08316,12.59733167,,2023-02-07
2000-11-29,363.3306592,1.5219866,9.797114,256.49634,11.12028452,,2023-02-08
2000-11-30,363.7371553,1.2563096,8.546533,254.3498,6.609664425,,2023-02-12
2000-12-01,364.1423661,1.1378385,13.002518,261.04312,8.248686397,,2023-02-16
2000-12-02,364.5459305,1.5868069,9.627093,267.51718,11.87789298,,2023-02-24
2000-12-03,364.947492,1.6618418,6.731757,264.1231,9.109695649,,2023-03-05
2000-12-04,365.3466988,1.3921552,9.932292,257.2373,9.432370835,,2023-03-18
2000-12-05,365.7432043,1.393969,8.743667,255.97466,8.325223871,,2023-03-21
2000-12-06,366.1366676,1.491629,12.561951,257.85657,13.69540285,,2023-03-29
2000-12-07,366.5267535,1.5003164,10.53238,257.31842,11.61684816,,2023-04-06
2000-12-08,366.9131332,1.5182636,7.8124127,257.13626,8.824205581,,2023-04-13
2000-12-09,367.2954848,1.3074784,11.956516,256.10522,10.01543404,,2023-04-14
2000-12-10,367.6734935,1.3811768,7.8596673,314.22488,7.346809727,,2023-04-22
2000-12-11,368.0468522,1.3162612,9.127147,268.91663,7.748458021,,2023-04-30
2000-12-12,368.4152617,1.2027543,10.068901,259.33643,7.137267716,,2023-05-01
2000-12-13,368.7784315,1.2430401,14.031718,258.32538,10.62373444,,2023-06-16
2000-12-14,369.13608,1.494302,12.199472,259.09244,13.34792845,,2023-08-20
2000-12-15,369.4879353,1.4930611,7.6947055,259.05875,8.405106948,,2023-08-24
2000-12-16,369.8337354,1.4354006,10.572094,257.8889,10.6734137,,2023-08-27
2000-12-17,370.1732289,1.3325855,10.560161,254.70856,9.188757415,,2023-08-28
2000-12-18,370.5061754,1.215451,12.313075,253.91948,8.913279298,,2023-08-29
2000-12-19,370.8323464,1.0640446,9.578597,253.01976,5.313952226,,2023-09-25
2000-12-20,371.1515253,1.352633,10.192909,260.5056,9.138063766,,2023-10-30
2000-12-21,371.4635095,1.870813,3.9828641,260.36542,6.830497335,,2023-10-31
2000-12-22,371.7681107,1.8516247,12.445293,262.52777,20.90774221,,2023-11-15
2000-12-23,372.0651572,1.668047,11.624014,262.43842,15.84779232,,2023-11-18
2000-12-24,372.3544942,1.6750158,8.412214,270.02875,11.56496195,,2023-11-23
2000-12-25,372.6359852,1.9397382,14.287372,263.61652,26.34114626,,2023-11-24
2000-12-26,372.9095131,1.8199307,13.343707,264.32037,21.65620129,,2023-12-17
2000-12-27,373.1749812,1.7839406,14.158781,261.07062,22.07916899,,2023-12-18
2000-12-28,373.4323135,1.6918176,12.8724,259.8444,18.05355294,,2024-01-02
2000-12-29,373.681456,1.6377847,9.632916,259.18732,12.66098437,,2024-02-03
2000-12-30,373.9223768,1.7629384,10.9472685,262.32776,16.6715556,,2024-02-11
2000-12-31,374.1550666,1.8074248,11.142875,260.19974,17.83667145,,2024-02-12
2001-01-01,374.3795391,1.7744896,8.052028,259.09177,12.42362326,,2024-02-19
2001-01-02,374.5958306,1.6043724,7.122493,255.45847,8.983353206,,2024-02-20
2001-01-03,374.8040004,1.1722054,12.060286,257.583,8.120095226,,2024-02-27
2001-01-04,375.0041302,0.78051573,11.38774,263.51273,3.399358303,,2024-03-07
2001-01-05,375.1963233,1.0129712,10.06661,260.7847,5.061433318,,2024-03-23
2001-01-06,375.380706,1.1416571,9.558358,260.69327,6.104508973,,2024-04-07
2001-01-07,375.5574257,1.2435175,12.40472,259.6478,9.399112521,,2024-04-15
2001-01-08,375.7266463,1.3947327,15.712366,257.41876,14.9768208,,2024-04-16
2001-01-09,375.8885421,1.3836589,15.598287,257.2036,14.63292237,,2024-04-23
2001-01-10,376.0432909,1.2691973,13.99191,258.0312,11.04412624,,2024-05-02
2001-01-11,376.1910658,1.3653297,13.324615,257.43042,12.17098773,,2024-06-03
2001-01-12,376.3320289,1.3582655,10.893522,255.79869,9.847675614,,2024-06-11
2001-01-13,376.4663314,1.5155905,10.300689,254.01436,11.593808,,2024-06-19
2001-01-14,376.5941136,1.535447,7.8247275,255.68597,9.039303377,,2024-07-05
2001-01-15,376.7155053,1.3617976,7.31619,266.98865,6.648232276,,2024-07-20
2001-01-16,376.8306261,1.9444159,11.088651,273.85724,20.54249181,,2024-07-21
2001-01-17,376.9395856,1.8478061,12.98753,259.33368,21.7287847,,2024-08-05
2001-01-18,377.0424839,1.6295749,8.92438,254.99863,11.61242141,,2024-09-23
2001-01-19,377.1394116,1.4115344,5.977017,257.12115,5.835304243,,2024-10-08
2001-01-20,377.2304506,1.3719168,9.592057,261.41016,8.84633496,,2024-10-16
2001-01-21,377.3156743,1.4920108,8.629778,258.9646,9.413250962,,2024-11-01
2001-01-22,377.3951478,1.7227479,13.789621,258.8347,20.05357785,,2024-11-02
2001-01-23,377.4689288,1.7823175,15.17118,261.04175,23.61487134,,2024-11-10
2001-01-24,377.5370678,1.6269974,9.105667,258.9426,11.81086109,,2024-11-17
2001-01-25,377.5996086,1.6225104,9.531533,258.2862,12.29514951,,2025-01-04
2001-01-26,377.6565888,1.795778,10.591854,257.70264,16.73683595,,2025-01-05
2001-01-27,377.7080407,1.7317215,6.804119,255.6571,9.998251994,,2025-01-20
2001-01-28,377.7539915,1.1380293,7.6197658,251.47461,4.835535661,,2025-02-13
2001-01-29,377.7944638,0.8734979,10.685219,261.44385,3.9948754,,2025-02-14
2001-01-30,377.8294769,1.4286226,14.563836,259.23334,14.56487937,,
2001-01-31,377.8590468,1.6655648,9.824322,260.68707,13.35431869,,
2001-02-01,377.8831871,1.7248482,6.2765837,258.08685,9.15000148,,
2001-02-02,377.9019098,1.6515318,7.451081,254.81166,9.958392634,,
2001-02-03,377.915226,1.3867137,8.867961,251.95232,8.355904483,,
2001-02-04,377.9231466,1.4960204,9.468908,252.68845,10.38415133,,
2001-02-05,377.9256831,1.6283339,8.863856,257.8298,11.51610725,,
2001-02-06,377.9228484,1.7700028,6.741686,255.64061,10.3493365,,
2001-02-07,377.9146578,1.6438946,11.239293,259.92548,14.88274398,,
2001-02-08,377.9011294,1.452966,6.5934296,259.0567,6.820533667,,
2001-02-09,377.8822854,1.1891981,6.5804467,254.7237,4.559947779,,
2001-02-10,377.8581529,1.0590804,7.40058,257.05103,4.067426364,,
2001-02-11,377.8287645,1.4664265,8.48114,262.94293,8.936571054,,
2001-02-12,377.7941595,1.7088102,15.185499,260.33514,21.72765231,,
2001-02-13,377.7543846,1.3180751,11.043687,257.7968,9.401355623,,
2001-02-14,377.709495,0.88705385,9.170105,254.92987,3.535658889,,
2001-02-15,377.659555,1.0900109,7.2238755,261.01288,4.205600487,,
2001-02-16,377.6046392,1.2103913,11.775898,259.05804,8.45360015,,
2001-02-17,377.5448333,1.408575,11.410078,256.83246,11.09288844,,
2001-02-18,377.4802349,1.5762103,8.04315,255.82068,9.791530261,,
2001-02-19,377.4109545,1.3976922,6.245749,254.2659,5.978657714,,
2001-02-20,377.3371162,1.0954523,7.3690767,251.87395,4.33307394,,
2001-02-21,377.2588587,1.031014,5.768046,256.5156,3.004373484,,
2001-02-22,377.1763359,1.0137349,9.010299,259.23334,4.537159842,,
2001-02-23,377.089714,0.98395,6.6365795,257.4868,3.1483749,,
2001-02-24,376.9991673,0.96037036,8.97994,258.82092,4.058326751,,
2001-02-25,376.9048746,1.0652856,7.0042124,258.08752,3.894820977,,
2001-02-26,376.8070149,1.1368837,7.3032064,263.84268,4.625319466,,
2001-02-27,376.7057633,1.0555483,8.0546055,262.39578,4.397406111,,
2001-02-28,376.6012866,0.94118214,11.68473,260.09323,5.071799964,,
2001-03-01,376.4937401,1.3454733,12.059331,257.8346,10.69718394,,
2001-03-02,376.3832639,1.7255163,12.631066,260.1331,18.42783083,,
2001-03-03,376.2699804,1.550435,12.270117,265.25787,14.45279729,,
2001-03-04,376.153992,1.2953544,9.314638,265.7727,7.658421597,,
2001-03-05,376.0353798,1.2962136,11.613895,258.47177,9.561524076,,
2001-03-06,375.9142033,1.3798404,14.149235,256.04614,13.2003897,,
2001-03-07,375.7905002,1.5279055,16.21298,255.14157,18.54607089,,
2001-03-08,375.6642876,1.4229902,14.469995,254.66045,14.35715137,,
2001-03-09,375.535564,1.3694347,13.3743515,253.64595,12.2899883,,
2001-03-10,375.4043112,1.1792699,12.374172,252.30011,8.432156447,,
2001-03-11,375.2704926,0.7607547,11.058006,250.91101,3.135899888,,
2001-03-12,375.1340509,0.62519544,12.510113,255.4619,2.396011599,,
2001-03-13,374.9949075,1.4432286,9.302801,278.16412,9.494674136,,
2001-03-14,374.8529623,1.818403,13.501032,260.6465,21.87476142,,
2001-03-15,374.7080946,1.6416032,9.176788,256.74585,12.11778266,,
2001-03-16,374.5601643,1.4945884,6.4742904,254.23567,7.086494754,,
2001-03-17,374.4090149,1.2421808,13.204807,252.87062,9.983843448,,
2001-03-18,374.254476,0.9013735,12.269448,256.25095,4.884618793,,
2001-03-19,374.096367,0.85297316,14.058257,258.44702,5.011852601,,
2001-03-20,373.9345011,1.2704382,18.54565,260.32898,14.66713289,,
2001-03-21,373.7686896,1.3459505,15.723917,257.36032,13.95773662,,
2001-03-22,373.5987462,1.3075739,8.054032,262.14285,6.747484836,,
2001-03-23,373.4244916,1.3075739,5.189055,264.92523,4.347272264,,
2001-03-24,373.2457572,1.374017,6.822162,264.5087,6.311060161,,
2001-03-25,373.062389,1.3666663,5.820551,265.42148,5.32703009,,
2001-03-26,372.8742509,1.4695768,7.024642,275.14462,7.43369692,,
2001-03-27,372.6812268,1.5217956,4.7926874,299.36658,5.438608931,,
2001-03-28,372.4832229,1.8399781,8.620899,268.64856,14.30124823,,
2001-03-29,372.2801678,1.9764919,14.67887,262.3298,28.09821828,,
2001-03-30,372.0720128,1.777258,10.4667015,257.19675,16.19969636,,
2001-03-31,371.8587304,1.396833,9.452775,251.89252,9.037418088,,
2001-04-01,371.6403128,1.0736866,11.040632,254.26936,6.236559649,,
2001-04-02,371.4167684,1.3027052,11.303254,254.98761,9.399220984,,
2001-04-03,371.1881239,1.8129616,6.4758177,259.8719,10.42960607,,
2001-04-04,370.9544258,1.8182123,7.086216,258.85117,11.47888352,,
2001-04-05,370.7157412,1.7645613,10.401594,258.61816,15.86972783,,
2001-04-06,370.4721591,1.8930562,8.095273,257.9645,14.21525301,,
2001-04-07,370.2237909,1.8401688,13.469338,257.69095,22.34897745,,
2001-04-08,369.9707708,1.6036086,14.501116,257.6971,18.27234388,,
2001-04-09,369.7132563,1.2469541,10.497154,257.271,7.997763981,,
2001-04-10,369.4514273,1.6890491,10.700971,262.02188,14.95904319,,
2001-04-11,369.1854868,1.7634158,12.527774,263.6784,19.08883595,,
2001-04-12,368.9156593,1.6863761,13.730529,262.64465,19.13340335,,
2001-04-13,368.6421907,1.8493336,14.174724,262.36417,23.75424394,,
2001-04-14,368.3653469,1.8753953,15.917519,260.95032,27.43197672,,
2001-04-15,368.0854127,1.6908629,16.676556,258.42572,23.36249581,,
2001-04-16,367.8026906,1.6947768,14.293195,256.4338,20.11640726,,
2001-04-17,367.5174989,1.6873306,15.804298,259.90558,22.04812463,,
2001-04-18,367.2301702,1.6525818,15.350461,258.2848,20.54203353,,
2001-04-19,366.9410498,1.5987399,14.964976,257.0799,18.74250919,,
2001-04-20,366.6504934,1.5522488,14.884882,257.29916,17.57373777,,
2001-04-21,366.3588654,1.738786,16.403337,259.36945,24.30079921,,
2001-04-22,366.0665369,1.6193602,14.586366,256.29083,18.74261175,,
2001-04-23,365.7738834,1.4282408,12.717366,251.59421,12.71148007,,
2001-04-24,365.4812828,1.359793,11.915657,252.04442,10.79592045,,
2001-04-25,365.1891133,1.2307252,13.366619,251.676,9.92064332,,
2001-04-26,364.8977512,1.0646174,9.354256,253.16411,5.195082529,,
2001-04-27,364.6075686,0.9863367,11.240248,255.9602,5.35824243,,
2001-04-28,364.318932,1.3704848,17.590149,263.3959,16.18877714,,
2001-04-29,364.0321994,1.6658514,15.6487875,262.92368,21.27890568,,
2001-04-30,363.7477191,1.4530613,12.609874,259.42303,13.04591965,,
2001-05-01,363.4658275,1.552249,8.721328,260.29596,10.29678104,,
2001-05-02,363.1868475,1.4364506,5.745707,261.2933,5.809261758,,
2001-05-03,362.9110866,1.3608428,10.227086,255.58836,9.28034043,,
2001-05-04,362.6388361,1.0523026,11.522727,254.33191,6.252196795,,
2001-05-05,362.3703692,1.0868605,9.1210375,295.78278,5.279440894,,
2001-05-06,362.10594,1.3456641,5.5022736,296.21652,4.88215535,,
2001-05-07,361.8457829,1.2270021,10.326751,255.78839,7.618165399,,
2001-05-08,361.5901116,0.9284854,10.218398,254.92781,4.316473235,,
2001-05-09,361.3391185,0.9268624,8.398659,261.4789,3.535383719,,
2001-05-10,361.0929749,1.3179795,11.088173,286.44247,9.437856806,,
2001-05-11,360.8518304,1.318075,9.949285,261.4177,8.469703305,,
2001-05-12,360.6158138,1.2715838,7.339292,262.78003,5.814872808,,
2001-05-13,360.385033,1.453157,15.052517,264.01932,15.57507989,,
2001-05-14,360.1595748,1.6481903,7.357526,260.99915,9.793605212,,
2001-05-15,359.9395046,1.7072828,5.730815,257.04895,8.185088869,,
2001-05-16,359.7248662,1.495734,5.9301443,255.29692,6.500848919,,
2001-05-17,359.5156822,1.2670971,7.4633,258.20782,5.871469012,,
2001-05-18,359.3119538,1.5781196,6.338636,275.13226,7.735203084,,
2001-05-19,359.1136615,1.7175928,6.7941914,274.07993,9.821419902,,
2001-05-20,358.9207656,1.9201679,8.904619,258.8113,16.08754714,,
2001-05-21,358.7332071,1.9012661,10.780874,259.355,19.09571216,,
2001-05-22,358.5509084,1.8848463,11.4138975,258.9859,19.8692709,,
2001-05-23,358.3737741,1.9855613,13.14581,259.92136,25.39510601,,
2001-05-24,358.2016924,1.8881875,9.672439,264.5135,16.89749459,,
2001-05-25,358.0345363,1.742318,6.4593024,272.8936,9.608078525,,
2001-05-26,357.8721646,1.6836078,7.563729,263.9279,10.50543158,,
2001-05-27,357.7144236,1.4812233,5.1924915,256.58087,5.582297069,,
2001-05-28,357.561148,1.0900109,8.170499,262.25833,4.756706365,,
2001-05-29,357.4121629,0.9784131,11.651794,262.33325,5.465544008,,
2001-05-30,357.267285,1.0953568,12.499135,260.55853,7.348306393,,
2001-05-31,357.1263244,1.109581,13.925276,255.30656,8.400747176,,
2001-06-01,356.9890858,1.4145894,15.459864,256.12173,15.15872059,,
2001-06-02,356.8553702,1.5558765,14.339399,257.6291,17.00894089,,
2001-06-03,356.7249769,1.4200307,10.491903,253.99097,10.36682611,,
2001-06-04,356.5977043,1.3079557,10.349948,256.34167,8.676015466,,
2001-06-05,356.4733523,1.2903904,15.096909,255.92102,12.31760758,,
